t,dt,T_mean_water_c,T_max_water_c,T_min_water_c,T_max_wall_c,T_inner_wall_mean_c,T_inner_wall_max_c,u_max_mps,n_active_bubbles,mean_bubble_R_mm,mean_departed_bubble_R_mm,max_bubble_R_mm,alpha_min,retention_pct,leached_pct,degraded_pct,precipitated_pct,retention2_pct,leached2_pct,degraded2_pct,precipitated2_pct
9.531986004655,0.0,20.1624755859375,24.589752197265625,19.999908447265625,38.57421875,35.80340576171875,36.057891845703125,0.01262752152979374,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003825234600817822,0.0006716934073914189,0.0,100.0,0.0,0.0,0.0
10.13848475473413,0.0,20.178741455078125,24.921783447265625,19.999969482421875,39.4337158203125,36.641326904296875,36.92681884765625,0.013882595114409924,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00038326557381564836,0.0006709512936575527,0.0,100.0,0.0,0.0,0.0
10.640629662456965,0.0,20.192901611328125,25.19488525390625,19.999908447265625,40.139068603515625,37.32537841796875,37.637451171875,0.014903989620506763,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003839864788285221,0.000670230388644679,0.0,100.0,0.0,0.0,0.0
11.16046158747463,0.0,20.208099365234375,25.4747314453125,19.99993896484375,40.863525390625,38.024688720703125,38.36517333984375,0.015978220850229263,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003848363117999341,0.000669380555673267,0.0,100.0,0.0,0.0,0.0
11.600133657239594,0.0,20.221405029296875,25.750701904296875,19.99993896484375,41.47174072265625,38.609527587890625,38.97479248046875,0.016874948516488075,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00038563783867770886,0.0006685790287954922,0.0,100.0,0.0,0.0,0.0
12.062476791728137,0.0,20.23583984375,26.0977783203125,19.999969482421875,42.106658935546875,39.218414306640625,39.610382080078125,0.017828235402703285,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003865625724256278,0.0006676542950475733,0.0,100.0,0.0,0.0,0.0
12.501146078824604,0.0,20.250091552734375,26.43121337890625,19.99993896484375,42.704833984375,39.790557861328125,40.208404541015625,0.01874048449099064,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003875170845583261,0.0006666997829148751,0.0,100.0,0.0,0.0,0.0
12.960083678651738,0.0,20.26544189453125,26.784393310546875,19.99993896484375,43.32635498046875,40.38360595703125,40.8291015625,0.019684813916683197,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003885958089407189,0.0006656210585324822,0.0,100.0,0.0,0.0,0.0
13.359416458736261,0.0,20.279144287109375,27.09521484375,19.999908447265625,43.863677978515625,40.89501953125,41.365142822265625,0.02041100710630417,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00038960123636636387,0.0006646156311068373,0.0,100.0,0.0,0.0,0.0
13.746047668624637,0.0,20.292724609375,27.3995361328125,19.9998779296875,44.381103515625,41.38616943359375,41.88043212890625,0.020988797768950462,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039063395266552046,0.0006635829148076806,0.0,100.0,0.0,0.0,0.0
14.124279620240598,0.0,20.306243896484375,27.70074462890625,19.99993896484375,44.884735107421875,41.86273193359375,42.381072998046875,0.021305017173290253,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039170032524200806,0.000662516542231193,0.0,100.0,0.0,0.0,0.0
14.4983276435218,0.0,20.319915771484375,28.0028076171875,19.999969482421875,45.380615234375,42.3302001953125,42.872650146484375,0.02148340456187725,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039280887588439694,0.0006614079915888042,0.0,100.0,0.0,0.0,0.0
14.868571768391298,0.0,20.33367919921875,28.3065185546875,19.99993896484375,45.86883544921875,42.789459228515625,43.356170654296875,0.021838614717125893,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003939588625268285,0.0006602580049463726,0.0,100.0,0.0,0.0,0.0
15.229613264153244,0.0,20.347320556640625,28.6082763671875,19.9998779296875,46.341888427734375,43.234893798828125,43.8255615234375,0.022570768371224403,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039513264315195354,0.0006590842243212476,0.0,100.0,0.0,0.0,0.0
15.579108213553383,0.0,20.360748291015625,28.9063720703125,19.99993896484375,46.796875,43.66363525390625,44.27783203125,0.02325790375471115,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039632100178055974,0.0006578958656926414,0.0,100.0,0.0,0.0,0.0
15.918992333592277,0.0,20.3740234375,29.2001953125,19.99993896484375,47.23687744140625,44.07794189453125,44.715301513671875,0.023908857256174088,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039752683486325675,0.0006566900326099444,0.0,100.0,0.0,0.0,0.0
16.249864285885657,0.0,20.387237548828125,29.485595703125,19.999969482421875,47.662872314453125,44.478729248046875,45.1387939453125,0.024472206830978394,0,0.0,0.0,0.0,1.0,99.99894578313253,0.0003987483231418104,0.0006554685443313907,0.0,100.0,0.0,0.0,0.0
16.574163848584337,0.0,20.400543212890625,29.757843017578125,19.999969482421875,48.078155517578125,44.86859130859375,45.55108642578125,0.02487356774508953,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00039999025413788947,0.0006542266133353116,0.0,100.0,0.0,0.0,0.0
16.894131259662714,0.0,20.414154052734375,30.010894775390625,20.000030517578125,48.4857177734375,45.250244140625,45.95489501953125,0.02514440193772316,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00040125727174751254,0.0006529595957256886,0.0,100.0,0.0,0.0,0.0
17.210105000713405,0.0,20.42803955078125,30.2764892578125,20.0,48.885467529296875,45.62396240234375,46.35009765625,0.025520864874124527,0,0.0,0.0,0.0,1.0,99.99894578313253,0.000402546407707245,0.000651670459765956,0.0,100.0,0.0,0.0,0.0
17.52170608462374,0.0,20.442474365234375,30.56475830078125,20.000091552734375,49.27655029296875,45.98919677734375,46.735931396484375,0.025849943980574608,0,0.0,0.0,0.0,1.0,99.99894578313253,0.00040385196486630116,0.0006503649026068999,0.0,100.0,0.0,0.0,0.0
17.82964625581356,0.0,20.45782470703125,30.846893310546875,20.000091552734375,49.66033935546875,46.346405029296875,47.11785888671875,0.026133965700864792,0,0.0,0.0,0.0,1.0,99.99893950803212,0.00040517073558516293,0.0006553212322917791,0.0,100.0,0.0,0.0,0.0
18.104003931819687,0.0,20.4725341796875,31.090972900390625,20.000091552734375,50.002288818359375,46.661163330078125,47.455718994140625,0.02637927047908306,0,0.0,0.0,0.0,1.0,99.99893950803212,0.00040636608399540543,0.0006541258838815365,0.0,100.0,0.0,0.0,0.0
18.37587065224931,0.0,20.48846435546875,31.3310546875,20.000091552734375,50.3392333984375,46.9693603515625,47.7890625,0.02661055140197277,0,0.0,0.0,0.0,1.0,99.99893950803212,0.00040757646522368774,0.0006529155026532543,0.0,100.0,0.0,0.0,0.0
18.675294994526148,0.0,20.50787353515625,31.589874267578125,20.00006103515625,50.7083740234375,47.3040771484375,48.154083251953125,0.02684524841606617,0,0.0,0.0,0.0,1.0,99.99893950803212,0.00040897399067399973,0.0006515179772029423,0.0,100.0,0.0,0.0,0.0
18.942641636842783,0.0,20.527099609375,31.80426025390625,20.00006103515625,51.035675048828125,47.598236083984375,48.47686767578125,0.027035238221287727,0,0.0,0.0,0.0,1.0,99.99893323293173,0.0004103455677568673,0.0006564215005096048,0.0,100.0,0.0,0.0,0.0
19.237610473077293,0.0,20.55072021484375,32.00732421875,20.0,51.39361572265625,47.917388916015625,48.828704833984375,0.02722293697297573,0,0.0,0.0,0.0,1.0,99.99893323293173,0.0004121429948921663,0.0006546240733743057,0.0,100.0,0.0,0.0,0.0
19.501433364263427,0.0,20.574127197265625,32.197479248046875,20.0,51.71014404296875,48.197662353515625,49.138580322265625,0.02737336792051792,0,0.0,0.0,0.0,1.0,99.99893323293173,0.0004141943521767735,0.0006525727160896985,0.0,100.0,0.0,0.0,0.0
19.792964362527574,0.0,20.6024169921875,32.40435791015625,20.00006103515625,52.05511474609375,48.50140380859375,49.474273681640625,0.027520734816789627,0,0.0,0.0,0.0,1.0,99.99892695783133,0.00041736062750758894,0.000655681541162624,0.0,100.0,0.0,0.0,0.0
20.054091645794916,0.0,20.629791259765625,32.642486572265625,20.000030517578125,52.359222412109375,48.768157958984375,49.777862548828125,0.027634356170892715,0,0.0,0.0,0.0,1.0,99.99892695783133,0.00042149896123801846,0.0006515432074321946,0.0,100.0,0.0,0.0,0.0
20.343075441953253,0.0,20.662017822265625,32.8905029296875,20.00006103515625,52.69549560546875,49.05743408203125,50.10894775390625,0.0277389083057642,0,0.0,0.0,0.0,1.0,99.99892068273093,0.0004279560832134691,0.0006513611858604848,0.0,100.0,0.0,0.0,0.0
20.63107982649537,0.0,20.69598388671875,33.1220703125,20.000030517578125,53.027923583984375,49.3394775390625,50.431488037109375,0.027820175513625145,0,0.0,0.0,0.0,1.0,99.99891440763052,0.00043483086857929766,0.0006507615008983971,0.0,100.0,0.0,0.0,0.0
20.91835040818619,0.0,20.73089599609375,33.334197998046875,20.000091552734375,53.353363037109375,49.614776611328125,50.74444580078125,0.02787831611931324,0,0.0,0.0,0.0,1.0,99.99890813253012,0.0004426810636099084,0.0006491864062715272,0.0,100.0,0.0,0.0,0.0
21.20499492732013,0.0,20.7666015625,33.527099609375,20.000030517578125,53.671356201171875,49.88348388671875,51.047088623046875,0.027944229543209076,0,0.0,0.0,0.0,1.0,99.99889558232931,0.0004519455404166716,0.000652472130272246,0.0,100.0,0.0,0.0,0.0
21.462472087073653,0.0,20.79913330078125,33.638885498046875,20.00006103515625,53.95147705078125,50.119964599609375,51.310699462890625,0.027986248955130577,0,0.0,0.0,0.0,1.0,99.99888930722892,0.0004610954997051193,0.0006495972713733282,0.0,100.0,0.0,0.0,0.0
21.748161743019573,0.0,20.835296630859375,33.652740478515625,20.00006103515625,54.253997802734375,50.376953125,51.59423828125,0.028017476201057434,0,0.0,0.0,0.0,1.0,99.99888303212852,0.0004735519129588422,0.0006434159585233462,0.0,100.0,0.0,0.0,0.0
22.03365415503951,0.0,20.871185302734375,33.528656005859375,20.000030517578125,54.547332763671875,50.628509521484375,51.868865966796875,0.02802179381251335,0,0.0,0.0,0.0,1.0,99.99887048192771,0.0004859649033910299,0.0006435531688986403,0.0,100.0,0.0,0.0,0.0
22.290663388047577,0.0,20.90301513671875,33.31817626953125,20.0,54.80364990234375,50.8505859375,52.109222412109375,0.02800098992884159,0,0.0,0.0,0.0,1.0,99.9988516566265,0.0005005056120784407,0.0006478377614224523,0.0,100.0,0.0,0.0,0.0
22.570445205072684,0.0,20.936981201171875,33.220489501953125,20.0001220703125,55.076690673828125,51.088287353515625,52.36468505859375,0.029229797422885895,0,0.0,0.0,0.0,1.0,99.9988391064257,0.0005165762211903032,0.0006443173531038608,0.0,100.0,0.0,0.0,0.0
22.81375894829111,0.0,20.96575927734375,33.135406494140625,20.000152587890625,55.309326171875,51.29180908203125,52.582183837890625,0.030101515352725983,0,0.0,0.0,0.0,1.0,99.9988202811245,0.0005318558359720621,0.0006478630395333246,0.0,100.0,0.0,0.0,0.0
23.04927844673543,0.0,20.99285888671875,33.168060302734375,20.000152587890625,55.530059814453125,51.485992431640625,52.78924560546875,0.031221142038702965,0,0.0,0.0,0.0,1.0,99.9988077309237,0.0005482650664915521,0.0006440040098071055,0.0,100.0,0.0,0.0,0.0
23.301490357484248,0.0,21.0211181640625,33.17401123046875,20.0001220703125,55.761962890625,51.690948486328125,53.007720947265625,0.032400138676166534,0,0.0,0.0,0.0,1.0,99.9987951807229,0.0005660719660870043,0.0006387473110191352,0.0,100.0,0.0,0.0,0.0
23.5191879862698,0.0,21.044769287109375,33.158935546875,20.00018310546875,55.959442138671875,51.86553955078125,53.193939208984375,0.033876292407512665,0,0.0,0.0,0.0,1.0,99.99877008032128,0.0005827185619308288,0.0006472011167902743,0.0,100.0,0.0,0.0,0.0
23.728503354170453,0.0,21.0670166015625,33.13018798828125,20.0001220703125,56.146881103515625,52.031341552734375,53.370880126953125,0.03492216765880585,0,0.0,0.0,0.0,1.0,99.99875753012049,0.0005992457569842358,0.0006432241225301382,0.0,100.0,0.0,0.0,0.0
23.95599355967924,0.0,21.0906982421875,33.084564208984375,20.0001220703125,56.34710693359375,52.20904541015625,53.5584716796875,0.03547556698322296,0,0.0,0.0,0.0,1.0,99.99874497991968,0.0006182133912082657,0.0006368066891135902,0.0,100.0,0.0,0.0,0.0
24.159034775493037,0.0,21.111480712890625,33.030059814453125,20.000152587890625,56.5224609375,52.36553955078125,53.7196044921875,0.035316646099090576,0,0.0,0.0,0.0,1.0,99.99872615461847,0.0006343789847500353,0.0006394663967830433,0.0,100.0,0.0,0.0,0.0
24.362790106400467,0.0,21.132049560546875,32.960357666015625,20.00018310546875,56.694854736328125,52.520599365234375,53.874237060546875,0.03522571176290512,0,0.0,0.0,0.0,1.0,99.99871360441767,0.0006512735263410821,0.0006351220559852674,0.0,100.0,0.0,0.0,0.0
24.591822392293647,0.0,21.154998779296875,32.8587646484375,20.000152587890625,56.885772705078125,52.6925048828125,54.0401611328125,0.03466053679585457,0,0.0,0.0,0.0,1.0,99.99869477911646,0.000670873304926248,0.0006343475786113243,0.0,100.0,0.0,0.0,0.0
24.825128298680163,0.0,21.178253173828125,32.699249267578125,20.00018310546875,57.07647705078125,52.86529541015625,54.22705078125,0.03384316712617874,0,0.0,0.0,0.0,1.0,99.99866967871486,0.000690774601626109,0.0006395466835122161,0.0,100.0,0.0,0.0,0.0
25.038034028278418,0.0,21.199371337890625,32.451568603515625,20.00018310546875,57.25177001953125,53.021209716796875,54.394195556640625,0.03403757885098457,0,0.0,0.0,0.0,1.0,99.99865712851405,0.0007087809493742794,0.0006340905365715275,0.0,100.0,0.0,0.0,0.0
25.247382112029683,0.0,21.220184326171875,32.11676025390625,20.00018310546875,57.41949462890625,53.173431396484375,54.560638427734375,0.03479341045022011,0,0.0,0.0,0.0,1.0,99.99864457831325,0.0007265399258778278,0.0006288817608754609,0.0,100.0,0.0,0.0,0.0
25.47551102814124,0.0,21.242767333984375,32.150848388671875,20.000213623046875,57.605010986328125,53.338043212890625,54.747344970703125,0.035346679389476776,0,0.0,0.0,0.0,1.0,99.99861947791165,0.0007455774579182207,0.0006349446304358208,0.0,100.0,0.0,0.0,0.0
25.70140955182261,0.0,21.26507568359375,32.1309814453125,20.000213623046875,57.78448486328125,53.49945068359375,54.9326171875,0.03541029617190361,0,0.0,0.0,0.0,1.0,99.99860692771084,0.000764557874825106,0.0006285144143364172,0.0,100.0,0.0,0.0,0.0
25.905308750612335,0.0,21.285247802734375,32.199432373046875,20.000213623046875,57.9429931640625,53.643798828125,55.101165771484375,0.035115499049425125,0,0.0,0.0,0.0,1.0,99.99858810240964,0.0007821862477375321,0.000629711342621003,0.0,100.0,0.0,0.0,0.0
26.11116555081612,0.0,21.305572509765625,32.194427490234375,20.000274658203125,58.111541748046875,53.788116455078125,55.264678955078125,0.034936726093292236,0,0.0,0.0,0.0,1.0,99.99857555220883,0.0008002522480056946,0.0006241955431603223,0.0,100.0,0.0,0.0,0.0
26.31726777877934,0.0,21.325897216796875,32.069580078125,20.000152587890625,58.28192138671875,53.931427001953125,55.421112060546875,0.03488236293196678,0,0.0,0.0,0.0,1.0,99.99855672690764,0.0008183645914836103,0.0006249085008794185,0.0,100.0,0.0,0.0,0.0
26.524476711931705,0.0,21.34625244140625,31.78900146484375,20.000091552734375,58.44940185546875,54.074462890625,55.576812744140625,0.03455422446131706,0,0.0,0.0,0.0,1.0,99.99853790160643,0.0008371845306641605,0.000624913862910091,0.0,100.0,0.0,0.0,0.0
26.757489072309895,0.0,21.3692626953125,31.55023193359375,20.00006103515625,58.633148193359375,54.23388671875,55.76910400390625,0.034006260335445404,0,0.0,0.0,0.0,1.0,99.99851907630521,0.0008589553067004346,0.0006219683880850397,0.0,100.0,0.0,0.0,0.0
26.970826437940524,0.0,21.39044189453125,31.479949951171875,20.000152587890625,58.80145263671875,54.37860107421875,55.94427490234375,0.03345209360122681,0,0.0,0.0,0.0,1.0,99.99849397590361,0.0008791720532030466,0.0006268520431831805,0.0,100.0,0.0,0.0,0.0
27.187186053244876,0.0,21.411956787109375,31.343475341796875,20.000091552734375,58.98284912109375,54.52435302734375,56.121124267578125,0.03309435397386551,0,0.0,0.0,0.0,1.0,99.99846887550201,0.0008999550677686332,0.0006311694302183466,0.0,100.0,0.0,0.0,0.0
27.405615277109778,0.0,21.433807373046875,31.33038330078125,20.000091552734375,59.165374755859375,54.670440673828125,56.30157470703125,0.03279092162847519,0,0.0,0.0,0.0,1.0,99.9984563253012,0.00092228043031501,0.0006213942684794516,0.0,100.0,0.0,0.0,0.0
27.65099709251545,0.0,21.458465576171875,31.561126708984375,20.000091552734375,59.369781494140625,54.83349609375,56.50689697265625,0.03256983309984207,0,0.0,0.0,0.0,1.0,99.9984312248996,0.0009482739919639496,0.0006205011084312648,0.0,100.0,0.0,0.0,0.0
27.870902330456747,0.0,21.48065185546875,31.679443359375,20.000152587890625,59.553619384765625,54.97882080078125,56.68743896484375,0.03291338309645653,0,0.0,0.0,0.0,1.0,99.99840612449799,0.0009725762179577685,0.0006212992840524095,0.0,100.0,0.0,0.0,0.0
28.0872809756885,0.0,21.5025634765625,31.681488037109375,20.000152587890625,59.73193359375,55.121246337890625,56.86083984375,0.03371747210621834,0,0.0,0.0,0.0,1.0,99.99838102409639,0.0009976692467808244,0.0006213066568301064,0.0,100.0,0.0,0.0,0.0
28.298971588689657,0.0,21.5240478515625,31.82330322265625,20.0001220703125,59.90362548828125,55.260009765625,57.025177001953125,0.03428319841623306,0,0.0,0.0,0.0,1.0,99.99835592369477,0.0010231073601657606,0.0006209689450601338,0.0,100.0,0.0,0.0,0.0
28.508192933296268,0.0,21.545379638671875,31.96026611328125,20.000152587890625,60.07012939453125,55.3963623046875,57.183135986328125,0.034456491470336914,0,0.0,0.0,0.0,1.0,99.99833082329317,0.0010492829433885445,0.0006198937634381027,0.0,100.0,0.0,0.0,0.0
28.717947470325655,0.0,21.5667724609375,32.09710693359375,20.000152587890625,60.23370361328125,55.532012939453125,57.344207763671875,0.034099917858839035,0,0.0,0.0,0.0,1.0,99.99830572289157,0.0010765301654616513,0.0006177469429657486,0.0,100.0,0.0,0.0,0.0
28.930928922360692,0.0,21.588653564453125,32.237701416015625,20.000152587890625,60.396087646484375,55.66851806640625,57.50146484375,0.03338899835944176,0,0.0,0.0,0.0,1.0,99.99826807228915,0.0011061428062408324,0.000625784904609013,0.0,100.0,0.0,0.0,0.0
29.14903527171988,0.0,21.611083984375,32.374237060546875,20.000091552734375,60.5592041015625,55.80712890625,57.655426025390625,0.03254219889640808,0,0.0,0.0,0.0,1.0,99.99824297188755,0.0011372043425778309,0.0006198237698727673,0.0,100.0,0.0,0.0,0.0
29.395143705677775,0.0,21.636566162109375,32.4881591796875,20.0001220703125,60.74481201171875,55.962310791015625,57.83111572265625,0.032778818160295486,0,0.0,0.0,0.0,1.0,99.99820532128514,0.0011730291757238917,0.0006216495391349411,0.0,100.0,0.0,0.0,0.0
29.637951988791222,0.0,21.6617431640625,32.51617431640625,20.000152587890625,60.922271728515625,56.11468505859375,58.005218505859375,0.033087778836488724,0,0.0,0.0,0.0,1.0,99.99816767068273,0.0012106523935095852,0.0006216769237574822,0.0,100.0,0.0,0.0,0.0
29.878824938442126,0.0,21.68670654296875,32.818115234375,20.000152587890625,61.093414306640625,56.265045166015625,58.170745849609375,0.03327823802828789,0,0.0,0.0,0.0,1.0,99.99813002008032,0.001249270745549336,0.0006207091741259659,0.0,100.0,0.0,0.0,0.0
30.119938584185196,0.0,21.71185302734375,33.06610107421875,20.00018310546875,61.26544189453125,56.414306640625,58.334930419921875,0.0329890139400959,0,0.0,0.0,0.0,1.0,99.99809236947792,0.001289741868474876,0.0006178886536086605,0.0,100.0,0.0,0.0,0.0
30.364616690169623,0.0,21.7374267578125,33.229705810546875,20.000274658203125,61.4385986328125,56.564300537109375,58.500274658203125,0.032227545976638794,0,0.0,0.0,0.0,1.0,99.9980484437751,0.0013339011065931206,0.0006176551183023915,0.0,100.0,0.0,0.0,0.0
30.588525372752553,0.0,21.760955810546875,33.295166015625,20.000274658203125,61.5933837890625,56.70037841796875,58.64593505859375,0.032396819442510605,0,0.0,0.0,0.0,1.0,99.99800451807229,0.001375822465582545,0.0006196594621249425,0.0,100.0,0.0,0.0,0.0
30.807825879831004,0.0,21.784088134765625,33.29180908203125,20.0003662109375,61.74359130859375,56.833221435546875,58.7950439453125,0.03332965075969696,0,0.0,0.0,0.0,1.0,99.99796686746988,0.001417278956217938,0.0006158535738977841,0.0,100.0,0.0,0.0,0.0
31.0457643143073,0.0,21.809234619140625,33.243560791015625,20.0003662109375,61.906768798828125,56.97650146484375,58.967742919921875,0.033919189125299454,0,0.0,0.0,0.0,1.0,99.99791666666667,0.001463659508640029,0.0006196738246914096,0.0,100.0,0.0,0.0,0.0
31.280912699477298,0.0,21.834197998046875,33.398895263671875,20.000335693359375,62.06744384765625,57.116973876953125,59.142730712890625,0.03407730907201767,0,0.0,0.0,0.0,1.0,99.99787274096386,0.0015121812322532316,0.0006150778038901824,0.0,100.0,0.0,0.0,0.0
31.51596145057314,0.0,21.85919189453125,33.538299560546875,20.0003662109375,62.241455078125,57.256011962890625,59.32855224609375,0.03393463045358658,0,0.0,0.0,0.0,1.0,99.99782254016064,0.0015604480682127925,0.000617011771146338,0.0,100.0,0.0,0.0,0.0
31.729199803460233,0.0,21.881988525390625,33.6019287109375,20.00054931640625,62.40069580078125,57.380950927734375,59.494659423828125,0.03351842984557152,0,0.0,0.0,0.0,1.0,99.99777861445783,0.0016061643041281337,0.0006152212380429723,0.0,100.0,0.0,0.0,0.0
31.96837511941613,0.0,21.9075927734375,33.61834716796875,20.000762939453125,62.582977294921875,57.519775390625,59.678009033203125,0.033679187297821045,0,0.0,0.0,0.0,1.0,99.99772841365461,0.001657373742406148,0.0006142126029806743,0.0,100.0,0.0,0.0,0.0
32.18114134047678,0.0,21.930389404296875,33.585784912109375,20.001068115234375,62.746826171875,57.642425537109375,59.838531494140625,0.0339634083211422,0,0.0,0.0,0.0,1.0,99.99767821285141,0.0017026215672014228,0.0006191655813869051,0.0,100.0,0.0,0.0,0.0
32.413640363434745,0.0,21.955169677734375,33.491241455078125,20.001739501953125,62.923370361328125,57.775787353515625,60.01080322265625,0.03493056818842888,0,0.0,0.0,0.0,1.0,99.9976342871486,0.001752204780119011,0.0006135080712812923,0.0,100.0,0.0,0.0,0.0
32.640654701222736,0.0,21.97918701171875,33.484771728515625,20.00274658203125,63.093231201171875,57.9052734375,60.1751708984375,0.03559265658259392,0,0.0,0.0,0.0,1.0,99.99759036144579,0.001800024270053848,0.0006096142841584308,0.0,100.0,0.0,0.0,0.0
32.86415825865471,0.0,22.002532958984375,33.4805908203125,20.0032958984375,63.25836181640625,58.031982421875,60.3326416015625,0.036002662032842636,0,0.0,0.0,0.0,1.0,99.99754016064257,0.001846505168930115,0.0006133341884978804,0.0,100.0,0.0,0.0,0.0
33.06345833180196,0.0,22.02313232421875,33.305877685546875,20.003936767578125,63.403076171875,58.14422607421875,60.46893310546875,0.03626489266753197,0,0.0,0.0,0.0,1.0,99.99749623493976,0.0018881225202935766,0.0006156425399463942,0.0,100.0,0.0,0.0,0.0
33.261304096769706,0.0,22.0433349609375,33.1563720703125,20.00506591796875,63.54461669921875,58.25506591796875,60.600311279296875,0.03652900457382202,0,0.0,0.0,0.0,1.0,99.99745230923695,0.0019294696639340565,0.0006182210991178899,0.0,100.0,0.0,0.0,0.0
33.45771426593135,0.0,22.063232421875,33.092437744140625,20.00567626953125,63.68609619140625,58.364593505859375,60.732879638671875,0.03680773079395294,0,0.0,0.0,0.0,1.0,99.99741465863454,0.0019703930161564225,0.0006149483493037584,0.0,100.0,0.0,0.0,0.0
33.65265912088687,0.0,22.082763671875,32.957916259765625,20.007110595703125,63.825408935546875,58.4727783203125,60.864837646484375,0.03712141513824463,0,0.0,0.0,0.0,1.0,99.99737700803213,0.0020103967812166636,0.0006125951866517518,0.0,100.0,0.0,0.0,0.0
33.84564849028765,0.0,22.10198974609375,32.9918212890625,20.0093994140625,63.961181640625,58.579437255859375,60.992919921875,0.037528738379478455,0,0.0,0.0,0.0,1.0,99.99733935742972,0.002050732608779846,0.0006099099614968041,0.0,100.0,0.0,0.0,0.0
34.057635843990276,0.0,22.1229248046875,33.22100830078125,20.0111083984375,64.10791015625,58.696075439453125,61.13336181640625,0.03799883648753166,0,0.0,0.0,0.0,1.0,99.99728915662651,0.0020944357875839295,0.000616407585908437,0.0,100.0,0.0,0.0,0.0
